Building,type,Area,Roof,WWR,useful_area,SurfaceIndex
B3912,east,180.04,0,0.25,135.03,5836
B3912,south,319.47,0,0.25,239.6,5837
B3912,west,536.32,0,0.25,402.24,5838
B3912,roofs,507.4,1,0.8,405.92,5839
B3842,north,324.19,0,0.25,243.14,5840
B3842,east,0.0,0,0,0,5841
B3842,south,321.35,0,0.25,241.01,5842
B3842,west,221.03,0,0.25,165.77,5843
B3842,roofs,197.99,1,0.8,158.39200000000002,5844
B1488,north,448.03,0,0.21,353.94,5845
B1488,east,368.28,0,0.21,290.94,5846
B1488,south,370.43,0,0.21,292.64,5847
B1488,west,408.06,0,0.21,322.37,5848
B1488,roofs,281.98,1,0.8,225.58400000000003,5849
B1669,north,180.19,0,0.21,142.35,5850
B1669,east,370.99,0,0.21,293.08,5851
B1669,south,147.82,0,0.21,116.78,5852
B1669,west,377.21,0,0.21,298.0,5853
B1669,roofs,298.72,1,0.8,238.97600000000003,5854
B1739,north,261.08,0,0.15,221.92,5855
B1739,east,242.56,0,0.15,206.18,5856
B1739,south,255.2,0,0.15,216.92,5857
B1739,west,273.32,0,0.15,232.32,5858
B1739,roofs,292.44,1,0.8,233.952,5859
B3158,north,422.78,0,0.21,334.0,5860
B3158,east,350.47,0,0.21,276.87,5861
B3158,south,464.33,0,0.21,366.82,5862
B3158,west,347.99,0,0.21,274.91,5863
B3158,roofs,307.17,1,0.8,245.73600000000002,5864
B3008,north,247.47,0,0.21,195.5,5865
B3008,east,0.0,0,0,0,5866
B3008,south,248.42000000000002,0,0.21,196.25,5867
B3008,west,155.36,0,0.21,122.73,5868
B3008,roofs,159.32,1,0.8,127.456,5869
B3721,north,267.0,0,0.21,210.93,5870
B3721,east,0.0,0,0,0,5871
B3721,south,267.0,0,0.21,210.93,5872
B3721,west,0.0,0,0,0,5873
B3721,roofs,149.88,1,0.8,119.904,5874
B1435,north,0.0,0,0,0,5875
B1435,east,85.50999999999999,0,0.21,67.55,5876
B1435,south,98.09,0,0.21,77.49,5877
B1435,west,85.45,0,0.21,67.51,5878
B1435,roofs,58.25,1,0.8,46.6,5879
B3671,north,1200.03,0,0.21,948.02,5880
B3671,east,522.25,0,0.21,412.58,5881
B3671,south,1199.92,0,0.21,947.94,5882
B3671,west,0.0,0,0,0,5883
B3671,roofs,859.9,1,0.8,687.9200000000001,5884
B3254,north,256.37,0,0.21,202.53,5885
B3254,east,232.42000000000002,0,0.21,183.61,5886
B3254,south,258.11,0,0.21,203.91,5887
B3254,west,28.82,0,0.21,22.77,5888
B3254,roofs,126.19,1,0.8,100.952,5889
B1140,north,75.77,0,0.21,59.86,5890
B1140,east,0.0,0,0,0,5891
B1140,south,75.82,0,0.21,59.9,5892
B1140,west,95.30000000000001,0,0.21,75.29,5893
B1140,roofs,50.2,1,0.8,40.160000000000004,5894
B2656,north,21.130000000000003,0,0.21,16.69,5895
B2656,east,54.7,0,0.21,43.21,5896
B2656,south,0.0,0,0,0,5897
B2656,west,27.78,0,0.21,21.95,5898
B2656,roofs,102.89,1,0.8,82.31200000000001,5899
B2706,north,0.0,0,0,0,5900
B2706,east,264.95,0,0.21,209.31,5901
B2706,south,250.2,0,0.21,197.66,5902
B2706,west,265.11,0,0.21,209.44,5903
B2706,roofs,294.75,1,0.8,235.8,5904
B2323,north,312.53,0,0.21,246.9,5905
B2323,east,470.86,0,0.21,371.98,5906
B2323,south,205.13,0,0.21,162.05,5907
B2323,west,408.37,0,0.21,322.61,5908
B2323,roofs,426.49,1,0.8,341.192,5909
B2988,north,0.0,0,0,0,5910
B2988,east,75.48,0,0.21,59.63,5911
B2988,south,100.28,0,0.21,79.22,5912
B2988,west,76.50999999999999,0,0.21,60.44,5913
B2988,roofs,87.43,1,0.8,69.944,5914
B2865,north,103.37,0,0.21,81.66,5915
B2865,east,63.3,0,0.21,50.01,5916
B2865,south,0.0,0,0,0,5917
B2865,west,84.42,0,0.21,66.69,5918
B2865,roofs,60.59,1,0.8,48.47200000000001,5919
B2935,north,220.57,0,0.21,174.25,5920
B2935,east,111.57,0,0.21,88.14,5921
B2935,south,220.57,0,0.21,174.25,5922
B2935,west,126.59,0,0.21,100.01,5923
B2935,roofs,193.93,1,0.8,155.144,5924
B2872,north,83.66999999999999,0,0.21,66.1,5925
B2872,east,81.75,0,0.21,64.58,5926
B2872,south,0.0,0,0,0,5927
B2872,west,0.0,0,0,0,5928
B2872,roofs,53.71,1,0.8,42.968,5929
B2389,north,247.2,0,0.21,195.29,5930
B2389,east,141.72,0,0.21,111.96,5931
B2389,south,244.48,0,0.21,193.14,5932
B2389,west,0.0,0,0,0,5933
B2389,roofs,155.79,1,0.8,124.632,5934
B2922,north,253.36,0,0.25,190.02,5935
B2922,east,187.79000000000002,0,0.25,140.84,5936
B2922,south,244.55,0,0.25,183.41,5937
B2922,west,0.0,0,0,0,5938
B2922,roofs,297.41,1,0.8,237.92800000000003,5939
B4160,north,17.15,0,0.15,14.58,5940
B4160,east,231.86,0,0.15,197.08,5941
B4160,south,17.15,0,0.15,14.58,5942
B4160,west,231.86,0,0.15,197.08,5943
B4160,roofs,110.46,1,0.8,88.368,5944
B2038,north,398.57,0,0.21,314.87,5945
B2038,east,245.63,0,0.21,194.05,5946
B2038,south,443.02,0,0.21,349.99,5947
B2038,west,241.68,0,0.21,190.93,5948
B2038,roofs,452.04,1,0.8,361.63200000000006,5949
B2168,north,201.8,0,0.25,151.35,5950
B2168,east,178.44,0,0.25,133.83,5951
B2168,south,201.84,0,0.25,151.38,5952
B2168,west,178.32,0,0.25,133.74,5953
B2168,roofs,250.0,1,0.8,200.0,5954
B2641,north,218.6,0,0.16,183.62,5955
B2641,east,154.48,0,0.16,129.76,5956
B2641,south,256.83000000000004,0,0.16,215.74,5957
B2641,west,31.75,0,0.16,26.67,5958
B2641,roofs,121.54,1,0.8,97.23200000000001,5959
B2334,north,119.64999999999999,0,0.21,94.52,5960
B2334,east,151.09,0,0.21,119.36,5961
B2334,south,119.64999999999999,0,0.21,94.52,5962
B2334,west,151.09,0,0.21,119.36,5963
B2334,roofs,125.55,1,0.8,100.44,5964
B2264,north,136.79999999999998,0,0.21,108.07,5965
B2264,east,114.25,0,0.21,90.26,5966
B2264,south,138.68,0,0.21,109.56,5967
B2264,west,137.19,0,0.21,108.38,5968
B2264,roofs,119.41,1,0.8,95.528,5969
B2085,north,224.09,0,0.21,177.03,5970
B2085,east,366.44,0,0.21,289.49,5971
B2085,south,0.0,0,0,0,5972
B2085,west,371.13,0,0.21,293.19,5973
B2085,roofs,362.92,1,0.8,290.336,5974
B3736,north,0.0,0,0,0,5975
B3736,east,63.94,0,0.21,50.51,5976
B3736,south,0.0,0,0,0,5977
B3736,west,63.9,0,0.21,50.48,5978
B3736,roofs,50.94,1,0.8,40.752,5979
B1572,north,0.0,0,0,0,5980
B1572,east,258.07,0,0.21,203.88,5981
B1572,south,248.05,0,0.21,195.96,5982
B1572,west,248.54,0,0.21,196.35,5983
B1572,roofs,193.66,1,0.8,154.928,5984
B3243,north,28.330000000000002,0,0.16,23.8,5985
B3243,east,173.61,0,0.16,145.83,5986
B3243,south,203.60000000000002,0,0.16,171.02,5987
B3243,west,157.38,0,0.16,132.2,5988
B3243,roofs,75.25,1,0.8,60.2,5989
B1793,north,159.18,0,0.21,125.75,5990
B1793,east,0.0,0,0,0,5991
B1793,south,159.56,0,0.21,126.05,5992
B1793,west,134.14,0,0.21,105.97,5993
B1793,roofs,534.59,1,0.8,427.672,5994
B1817,north,167.56,0,0.21,132.37,5995
B1817,east,244.9,0,0.21,193.47,5996
B1817,south,31.94,0,0.21,25.23,5997
B1817,west,244.95,0,0.21,193.51,5998
B1817,roofs,182.31,1,0.8,145.848,5999
B1947,north,134.99,0,0.16,113.39,6000
B1947,east,133.7,0,0.16,112.31,6001
B1947,south,130.44,0,0.16,109.57,6002
B1947,west,138.2,0,0.16,116.09,6003
B1947,roofs,125.2,1,0.8,100.16000000000001,6004
B1699,north,254.39,0,0.16,213.69,6005
B1699,east,168.33,0,0.16,141.4,6006
B1699,south,290.29,0,0.16,243.84,6007
B1699,west,202.35999999999999,0,0.16,169.98,6008
B1699,roofs,151.69,1,0.8,121.352,6009
B1528,north,92.8,0,0.21,73.31,6010
B1528,east,84.13,0,0.21,66.46,6011
B1528,south,92.82,0,0.21,73.33,6012
B1528,west,84.29,0,0.21,66.59,6013
B1528,roofs,54.27,1,0.8,43.416000000000004,6014
B1624,north,103.24,0,0.16,86.72,6015
B1624,east,119.72999999999999,0,0.16,100.57,6016
B1624,south,103.25999999999999,0,0.16,86.74,6017
B1624,west,119.88,0,0.16,100.7,6018
B1624,roofs,85.9,1,0.8,68.72000000000001,6019
B1774,north,178.8,0,0.21,141.25,6020
B1774,east,355.38,0,0.21,280.75,6021
B1774,south,170.45999999999998,0,0.21,134.66,6022
B1774,west,348.8,0,0.21,275.55,6023
B1774,roofs,189.63,1,0.8,151.704,6024
B1351,north,562.61,0,0.21,444.46,6025
B1351,east,610.57,0,0.21,482.35,6026
B1351,south,586.3,0,0.21,463.18,6027
B1351,west,648.14,0,0.21,512.03,6028
B1351,roofs,495.34,1,0.8,396.272,6029
B1201,north,239.03000000000003,0,0.21,188.83,6030
B1201,east,146.99,0,0.21,116.12,6031
B1201,south,242.09,0,0.21,191.25,6032
B1201,west,146.95,0,0.21,116.09,6033
B1201,roofs,157.12,1,0.8,125.69600000000001,6034
B3045,north,43.36,0,0.21,34.25,6035
B3045,east,165.49,0,0.21,130.74,6036
B3045,south,94.52000000000001,0,0.21,74.67,6037
B3045,west,0.0,0,0,0,6038
B3045,roofs,74.84,1,0.8,59.87200000000001,6039
B3681,north,218.10000000000002,0,0.21,172.3,6040
B3681,east,257.05,0,0.21,203.07,6041
B3681,south,0.0,0,0,0,6042
B3681,west,256.86,0,0.21,202.92,6043
B3681,roofs,173.0,1,0.8,138.4,6044
B2062,north,132.18,0,0.21,104.42,6045
B2062,east,106.47,0,0.21,84.11,6046
B2062,south,132.01,0,0.21,104.29,6047
B2062,west,101.45,0,0.21,80.15,6048
B2062,roofs,95.33,1,0.8,76.264,6049
B2132,north,0.0,0,0,0,6050
B2132,east,119.52000000000001,0,0.16,100.4,6051
B2132,south,0.0,0,0,0,6052
B2132,west,119.52000000000001,0,0.16,100.4,6053
B2132,roofs,95.2,1,0.8,76.16000000000001,6054
B2828,north,0.0,0,0,0,6055
B2828,east,80.93,0,0.15,68.79,6056
B2828,south,0.0,0,0,0,6057
B2828,west,80.28999999999999,0,0.15,68.25,6058
B2828,roofs,61.12,1,0.8,48.896,6059
B2895,north,51.44,0,0.21,40.64,6060
B2895,east,0.0,0,0,0,6061
B2895,south,168.35,0,0.21,133.0,6062
B2895,west,167.64,0,0.21,132.44,6063
B2895,roofs,173.96,1,0.8,139.168,6064
B2198,north,147.72,0,0.21,116.7,6065
B2198,east,968.85,0,0.21,765.39,6066
B2198,south,194.78,0,0.21,153.88,6067
B2198,west,967.27,0,0.21,764.14,6068
B2198,roofs,623.49,1,0.8,498.79200000000003,6069
B4221,north,590.1800000000001,0,0.21,466.24,6070
B4221,east,479.46999999999997,0,0.21,378.78,6071
B4221,south,590.1800000000001,0,0.21,466.24,6072
B4221,west,479.46999999999997,0,0.21,378.78,6073
B4221,roofs,1257.65,1,0.8,1006.1200000000001,6074
B2379,north,695.34,0,0.21,549.32,6075
B2379,east,425.25,0,0.21,335.95,6076
B2379,south,448.44,0,0.21,354.27,6077
B2379,west,517.29,0,0.21,408.66,6078
B2379,roofs,630.51,1,0.8,504.408,6079
B2882,north,68.66,0,0.21,54.24,6080
B2882,east,0.0,0,0,0,6081
B2882,south,59.34,0,0.21,46.88,6082
B2882,west,111.67,0,0.21,88.22,6083
B2882,roofs,49.47,1,0.8,39.576,6084
B2450,north,338.67,0,0.25,254.0,6085
B2450,east,896.72,0,0.25,672.54,6086
B2450,south,338.47,0,0.25,253.85,6087
B2450,west,896.87,0,0.25,672.65,6088
B2450,roofs,803.87,1,0.8,643.096,6089
B2075,north,100.49000000000001,0,0.21,79.39,6090
B2075,east,70.85,0,0.21,55.97,6091
B2075,south,100.25,0,0.21,79.2,6092
B2075,west,79.03,0,0.21,62.43,6093
B2075,roofs,92.71,1,0.8,74.16799999999999,6094
B2125,north,0.0,0,0,0,6095
B2125,east,261.61,0,0.21,206.67,6096
B2125,south,222.66,0,0.21,175.9,6097
B2125,west,253.72,0,0.21,200.44,6098
B2125,roofs,177.21,1,0.8,141.768,6099
B1633,north,174.26,0,0.21,137.67,6100
B1633,east,312.33000000000004,0,0.21,246.74,6101
B1633,south,174.38,0,0.21,137.76,6102
B1633,west,312.34000000000003,0,0.21,246.75,6103
B1633,roofs,241.98,1,0.8,193.584,6104
B1763,north,448.36,0,0.15,381.11,6105
B1763,east,485.16999999999996,0,0.15,412.39,6106
B1763,south,140.49,0,0.15,119.42,6107
B1763,west,307.47,0,0.15,261.35,6108
B1763,roofs,405.25,1,0.8,324.20000000000005,6109
B1346,north,152.17,0,0.21,120.21,6110
B1346,east,137.28,0,0.21,108.45,6111
B1346,south,91.3,0,0.21,72.13,6112
B1346,west,137.28,0,0.21,108.45,6113
B1346,roofs,92.84,1,0.8,74.272,6114
B1216,north,360.91,0,0.21,285.12,6115
B1216,east,208.51999999999998,0,0.21,164.73,6116
B1216,south,360.84000000000003,0,0.21,285.06,6117
B1216,west,208.37,0,0.21,164.61,6118
B1216,roofs,334.32,1,0.8,267.456,6119
B3948,north,75.94,0,0.21,59.99,6120
B3948,east,0.0,0,0,0,6121
B3948,south,75.94,0,0.21,59.99,6122
B3948,west,0.0,0,0,0,6123
B3948,roofs,50.64,1,0.8,40.512,6124
B1582,north,118.95,0,0.21,93.97,6125
B1582,east,282.34000000000003,0,0.21,223.05,6126
B1582,south,123.1,0,0.21,97.25,6127
B1582,west,282.32,0,0.21,223.03,6128
B1582,roofs,237.27,1,0.8,189.81600000000003,6129
B3696,north,0.0,0,0,0,6130
B3696,east,64.62,0,0.21,51.05,6131
B3696,south,0.0,0,0,0,6132
B3696,west,64.51,0,0.21,50.96,6133
B3696,roofs,51.42,1,0.8,41.136,6134
B1800,north,184.03,0,0.21,145.38,6135
B1800,east,144.01,0,0.21,113.77,6136
B1800,south,102.1,0,0.21,80.66,6137
B1800,west,189.04000000000002,0,0.21,149.34,6138
B1800,roofs,169.31,1,0.8,135.448,6139
B1950,north,174.31,0,0.16,146.42,6140
B1950,east,186.76,0,0.16,156.88,6141
B1950,south,174.41,0,0.16,146.5,6142
B1950,west,186.70000000000002,0,0.16,156.83,6143
B1950,roofs,144.71,1,0.8,115.76800000000001,6144
B1893,north,179.59,0,0.21,141.88,6145
B1893,east,0.0,0,0,0,6146
B1893,south,177.72,0,0.21,140.4,6147
B1893,west,139.56,0,0.21,110.25,6148
B1893,roofs,158.19,1,0.8,126.552,6149
B1368,north,387.52,0,0.15,329.39,6150
B1368,east,837.4,0,0.15,711.79,6151
B1368,south,375.73,0,0.15,319.37,6152
B1368,west,852.0,0,0.15,724.2,6153
B1368,roofs,730.8,1,0.8,584.64,6154
B1238,north,72.32000000000001,0,0.21,57.13,6155
B1238,east,0.0,0,0,0,6156
B1238,south,72.67,0,0.21,57.41,6157
B1238,west,145.33,0,0.21,114.81,6158
B1238,roofs,73.19,1,0.8,58.552,6159
B1189,north,318.0,0,0.25,238.5,6160
B1189,east,439.24,0,0.25,329.43,6161
B1189,south,0.0,0,0,0,6162
B1189,west,439.35,0,0.25,329.51,6163
B1189,roofs,316.82,1,0.8,253.45600000000002,6164
B3836,north,114.93,0,0.25,86.2,6165
B3836,east,0.0,0,0,0,6166
B3836,south,126.56,0,0.25,94.92,6167
B3836,west,0.0,0,0,0,6168
B3836,roofs,127.75,1,0.8,102.2,6169
B3191,north,108.17999999999999,0,0.21,85.46,6170
B3191,east,107.63,0,0.21,85.03,6171
B3191,south,108.25,0,0.21,85.52,6172
B3191,west,0.0,0,0,0,6173
B3191,roofs,80.9,1,0.8,64.72000000000001,6174
B1285,north,494.27000000000004,0,0.21,390.47,6175
B1285,east,636.2,0,0.21,502.6,6176
B1285,south,525.27,0,0.21,414.96,6177
B1285,west,637.45,0,0.21,503.59,6178
B1285,roofs,399.07,1,0.8,319.25600000000003,6179
B1064,north,142.28,0,0.21,112.4,6180
B1064,east,112.63,0,0.21,88.98,6181
B1064,south,107.91,0,0.21,85.25,6182
B1064,west,96.73,0,0.21,76.42,6183
B1064,roofs,89.14,1,0.8,71.312,6184
B3220,north,0.0,0,0,0,6185
B3220,east,32.19,0,0.21,25.43,6186
B3220,south,98.39,0,0.21,77.73,6187
B3220,west,36.9,0,0.21,29.15,6188
B3220,roofs,94.21,1,0.8,75.368,6189
B1134,north,0.0,0,0,0,6190
B1134,east,227.47,0,0.21,179.7,6191
B1134,south,0.0,0,0,0,6192
B1134,west,226.92000000000002,0,0.21,179.27,6193
B1134,roofs,148.01,1,0.8,118.408,6194
B3755,north,0.0,0,0,0,6195
B3755,east,81.1,0,0.21,64.07,6196
B3755,south,0.0,0,0,0,6197
B3755,west,81.1,0,0.21,64.07,6198
B3755,roofs,51.07,1,0.8,40.856,6199
B3605,north,407.99,0,0.15,346.79,6200
B3605,east,198.93,0,0.15,169.09,6201
B3605,south,366.47,0,0.15,311.5,6202
B3605,west,447.89,0,0.15,380.71,6203
B3605,roofs,211.02,1,0.8,168.81600000000003,6204
B1441,north,167.71,0,0.21,132.49,6205
B1441,east,141.14,0,0.21,111.5,6206
B1441,south,0.0,0,0,0,6207
B1441,west,288.85,0,0.21,228.19,6208
B1441,roofs,153.25,1,0.8,122.60000000000001,6209
B2207,north,841.1999999999999,0,0.21,664.55,6210
B2207,east,162.1,0,0.21,128.06,6211
B2207,south,841.2099999999999,0,0.21,664.56,6212
B2207,west,162.1,0,0.21,128.06,6213
B2207,roofs,606.05,1,0.8,484.84,6214
B2622,north,0.0,0,0,0,6215
B2622,east,563.98,0,0.15,479.38,6216
B2622,south,0.0,0,0,0,6217
B2622,west,613.89,0,0.15,521.81,6218
B2622,roofs,296.43,1,0.8,237.144,6219
B2772,north,318.48,0,0.21,251.6,6220
B2772,east,186.57,0,0.21,147.39,6221
B2772,south,330.86,0,0.21,261.38,6222
B2772,west,37.42,0,0.21,29.56,6223
B2772,roofs,269.34,1,0.8,215.47199999999998,6224
B4103,north,336.59000000000003,0,0.15,286.1,6225
B4103,east,0.0,0,0,0,6226
B4103,south,336.6,0,0.15,286.11,6227
B4103,west,0.0,0,0,0,6228
B4103,roofs,248.18,1,0.8,198.544,6229
B2811,north,188.26999999999998,0,0.21,148.73,6230
B2811,east,298.46,0,0.21,235.78,6231
B2811,south,0.0,0,0,0,6232
B2811,west,300.75,0,0.21,237.59,6233
B2811,roofs,255.54,1,0.8,204.43200000000002,6234
B2941,north,318.48,0,0.21,251.6,6235
B2941,east,186.57,0,0.21,147.39,6236
B2941,south,330.86,0,0.21,261.38,6237
B2941,west,37.42,0,0.21,29.56,6238
B2941,roofs,269.34,1,0.8,215.47199999999998,6239
B2539,north,304.31,0,0.15,258.66,6240
B2539,east,621.19,0,0.15,528.01,6241
B2539,south,304.45,0,0.15,258.78,6242
B2539,west,621.05,0,0.15,527.89,6243
B2539,roofs,259.33,1,0.8,207.464,6244
B2688,north,0.0,0,0,0,6245
B2688,east,212.01,0,0.25,159.01,6246
B2688,south,196.11,0,0.25,147.08,6247
B2688,west,187.12,0,0.25,140.34,6248
B2688,roofs,161.56,1,0.8,129.24800000000002,6249
B4114,north,250.95,0,0.21,198.25,6250
B4114,east,179.23000000000002,0,0.21,141.59,6251
B4114,south,228.85,0,0.21,180.79,6252
B4114,west,148.59,0,0.21,117.39,6253
B4114,roofs,174.0,1,0.8,139.20000000000002,6254
B2806,north,253.99,0,0.21,200.65,6255
B2806,east,104.22,0,0.21,82.33,6256
B2806,south,124.9,0,0.21,98.67,6257
B2806,west,181.52,0,0.21,143.4,6258
B2806,roofs,224.35,1,0.8,179.48000000000002,6259
B2956,north,0.0,0,0,0,6260
B2956,east,245.29999999999998,0,0.21,193.79,6261
B2956,south,157.57,0,0.21,124.48,6262
B2956,west,245.29999999999998,0,0.21,193.79,6263
B2956,roofs,171.78,1,0.8,137.424,6264
B2584,north,253.56,0,0.25,190.17,6265
B2584,east,379.89,0,0.25,284.92,6266
B2584,south,0.0,0,0,0,6267
B2584,west,376.48,0,0.25,282.36,6268
B2584,roofs,238.66,1,0.8,190.928,6269
B2340,north,40.84,0,0.25,30.63,6270
B2340,east,0.0,0,0,0,6271
B2340,south,0.0,0,0,0,6272
B2340,west,40.59,0,0.25,30.44,6273
B2340,roofs,79.58,1,0.8,63.664,6274
B2210,north,154.32,0,0.16,129.63,6275
B2210,east,82.99,0,0.16,69.71,6276
B2210,south,154.32,0,0.16,129.63,6277
B2210,west,82.99,0,0.16,69.71,6278
B2210,roofs,158.11,1,0.8,126.48800000000001,6279
B2765,north,182.92,0,0.21,144.51,6280
B2765,east,166.09,0,0.21,131.21,6281
B2765,south,172.64999999999998,0,0.21,136.39,6282
B2765,west,169.43,0,0.21,133.85,6283
B2765,roofs,132.07,1,0.8,105.656,6284
B3186,north,0.0,0,0,0,6285
B3186,east,26.84,0,0.21,21.2,6286
B3186,south,42.099999999999994,0,0.21,33.26,6287
B3186,west,31.46,0,0.21,24.85,6288
B3186,roofs,118.28,1,0.8,94.62400000000001,6289
B1839,north,158.84,0,0.21,125.48,6290
B1839,east,0.0,0,0,0,6291
B1839,south,0.0,0,0,0,6292
B1839,west,101.91999999999999,0,0.21,80.52,6293
B1839,roofs,174.6,1,0.8,139.68,6294
B1969,north,314.24,0,0.21,248.25,6295
B1969,east,238.46999999999997,0,0.21,188.39,6296
B1969,south,311.56,0,0.21,246.13,6297
B1969,west,238.36,0,0.21,188.3,6298
B1969,roofs,331.54,1,0.8,265.232,6299
B1073,north,0.0,0,0,0,6300
B1073,east,107.71000000000001,0,0.21,85.09,6301
B1073,south,108.73,0,0.21,85.9,6302
B1073,west,103.88999999999999,0,0.21,82.07,6303
B1073,roofs,73.79,1,0.8,59.03200000000001,6304
B3367,north,82.63,0,0.21,65.28,6305
B3367,east,162.39,0,0.21,128.29,6306
B3367,south,0.0,0,0,0,6307
B3367,west,142.95000000000002,0,0.21,112.93,6308
B3367,roofs,70.05,1,0.8,56.04,6309
B1123,north,226.17,0,0.25,169.63,6310
B1123,east,136.57,0,0.25,102.43,6311
B1123,south,226.19,0,0.25,169.64,6312
B1123,west,136.27,0,0.25,102.2,6313
B1123,roofs,380.95,1,0.8,304.76,6314
B1506,north,444.81,0,0.25,333.61,6315
B1506,east,93.60999999999999,0,0.25,70.21,6316
B1506,south,466.52,0,0.25,349.89,6317
B1506,west,313.01,0,0.25,234.76,6318
B1506,roofs,465.95,1,0.8,372.76,6319
B3742,north,0.0,0,0,0,6320
B3742,east,63.95,0,0.21,50.52,6321
B3742,south,0.0,0,0,0,6322
B3742,west,63.95,0,0.21,50.52,6323
B3742,roofs,50.31,1,0.8,40.248000000000005,6324
B1456,north,27.36,0,0.25,20.52,6325
B1456,east,185.31,0,0.25,138.98,6326
B1456,south,203.25,0,0.25,152.44,6327
B1456,west,181.75,0,0.25,136.31,6328
B1456,roofs,213.98,1,0.8,171.184,6329
B1884,north,188.83999999999997,0,0.15,160.51,6330
B1884,east,377.09,0,0.15,320.53,6331
B1884,south,834.34,0,0.15,709.19,6332
B1884,west,296.26,0,0.15,251.82,6333
B1884,roofs,449.63,1,0.8,359.704,6334
B3971,north,315.75,0,0.15,268.39,6335
B3971,east,274.49,0,0.15,233.32,6336
B3971,south,315.61,0,0.15,268.27,6337
B3971,west,0.0,0,0,0,6338
B3971,roofs,196.47,1,0.8,157.17600000000002,6339
B3821,north,449.18,0,0.21,354.85,6340
B3821,east,0.0,0,0,0,6341
B3821,south,450.57,0,0.21,355.95,6342
B3821,west,391.64,0,0.21,309.4,6343
B3821,roofs,784.47,1,0.8,627.576,6344
B1954,north,0.0,0,0,0,6345
B1954,east,272.96,0,0.21,215.64,6346
B1954,south,0.0,0,0,0,6347
B1954,west,272.94,0,0.21,215.62,6348
B1954,roofs,265.69,1,0.8,212.55200000000002,6349
B1804,north,292.94,0,0.21,231.42,6350
B1804,east,200.62,0,0.21,158.49,6351
B1804,south,293.11,0,0.21,231.56,6352
B1804,west,200.72,0,0.21,158.57,6353
B1804,roofs,261.34,1,0.8,209.072,6354
B1767,north,198.70999999999998,0,0.21,156.98,6355
B1767,east,210.7,0,0.21,166.45,6356
B1767,south,198.70999999999998,0,0.21,156.98,6357
B1767,west,210.7,0,0.21,166.45,6358
B1767,roofs,186.07,1,0.8,148.856,6359
B3056,north,143.05,0,0.21,113.01,6360
B3056,east,226.61,0,0.21,179.02,6361
B3056,south,164.57,0,0.21,130.01,6362
B3056,west,254.64999999999998,0,0.21,201.17,6363
B3056,roofs,163.45,1,0.8,130.76,6364
B1212,north,173.4,0,0.16,145.66,6365
B1212,east,191.45,0,0.16,160.82,6366
B1212,south,146.19,0,0.16,122.8,6367
B1212,west,170.79000000000002,0,0.16,143.46,6368
B1212,roofs,120.21,1,0.8,96.168,6369
B1342,north,982.62,0,0.21,776.27,6370
B1342,east,765.01,0,0.21,604.36,6371
B1342,south,1011.4699999999999,0,0.21,799.06,6372
B1342,west,681.99,0,0.21,538.77,6373
B1342,roofs,997.48,1,0.8,797.984,6374
B3692,north,0.0,0,0,0,6375
B3692,east,65.33,0,0.21,51.61,6376
B3692,south,0.0,0,0,0,6377
B3692,west,65.33,0,0.21,51.61,6378
B3692,roofs,52.05,1,0.8,41.64,6379
B1586,north,117.71,0,0.21,92.99,6380
B1586,east,280.09000000000003,0,0.21,221.27,6381
B1586,south,121.87,0,0.21,96.28,6382
B1586,west,280.09000000000003,0,0.21,221.27,6383
B1586,roofs,232.99,1,0.8,186.39200000000002,6384
B2121,north,169.35999999999999,0,0.16,142.26,6385
B2121,east,136.48,0,0.16,114.64,6386
B2121,south,172.21,0,0.16,144.66,6387
B2121,west,190.55,0,0.16,160.06,6388
B2121,roofs,122.4,1,0.8,97.92000000000002,6389
B2071,north,378.07,0,0.15,321.36,6390
B2071,east,334.65999999999997,0,0.15,284.46,6391
B2071,south,270.4,0,0.15,229.84,6392
B2071,west,491.39,0,0.15,417.68,6393
B2071,roofs,461.0,1,0.8,368.8,6394
B2608,north,346.52,0,0.21,273.75,6395
B2608,east,285.90000000000003,0,0.21,225.86,6396
B2608,south,287.33000000000004,0,0.21,226.99,6397
B2608,west,376.91999999999996,0,0.21,297.77,6398
B2608,roofs,311.82,1,0.8,249.45600000000002,6399
B2886,north,202.76999999999998,0,0.21,160.19,6400
B2886,east,118.87,0,0.21,93.91,6401
B2886,south,193.68,0,0.21,153.01,6402
B2886,west,0.0,0,0,0,6403
B2886,roofs,163.64,1,0.8,130.912,6404
B2513,north,476.39,0,0.15,404.93,6405
B2513,east,161.01000000000002,0,0.15,136.86,6406
B2513,south,358.12,0,0.15,304.4,6407
B2513,west,252.49,0,0.15,214.62,6408
B2513,roofs,359.18,1,0.8,287.344,6409
B2136,north,138.57,0,0.16,116.4,6410
B2136,east,121.37,0,0.16,101.95,6411
B2136,south,138.61,0,0.16,116.43,6412
B2136,west,121.21,0,0.16,101.82,6413
B2136,roofs,74.71,1,0.8,59.768,6414
B2066,north,685.28,0,0.21,541.37,6415
B2066,east,204.95999999999998,0,0.21,161.92,6416
B2066,south,685.18,0,0.21,541.29,6417
B2066,west,197.95,0,0.21,156.38,6418
B2066,roofs,313.01,1,0.8,250.40800000000002,6419
B2287,north,1340.39,0,0.21,1058.91,6420
B2287,east,232.24,0,0.21,183.47,6421
B2287,south,1340.46,0,0.21,1058.96,6422
B2287,west,232.51999999999998,0,0.21,183.69,6423
